estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative
713.1201186988756,2438.8205229465752,1.6682055968870112e-27,9,712.4586555984663,713.7815817992849,One Sample t-test,two.sided
714.5174193893473,4223.568264831691,1.1905681849157731e-29,9,714.134721491062,714.9001172876326,One Sample t-test,two.sided
715.7715719096074,2177.685148010477,4.622869743207837e-27,9,715.0280356873017,716.5151081319129,One Sample t-test,two.sided
717.2685689911528,2441.994619558879,1.648791824608936e-27,9,716.6041227151466,717.9330152671592,One Sample t-test,two.sided
717.6652488714171,1412.0083293210005,2.2820622349535266e-25,9,716.5154882435838,718.8150094992503,One Sample t-test,two.sided
719.0812428104999,2559.7316175439905,1.0792411483425691e-27,9,718.4457563505489,719.716729270451,One Sample t-test,two.sided
719.5128118900692,1779.6327612810946,2.843755498995019e-26,9,718.5982124870044,720.427411293134,One Sample t-test,two.sided
721.6703321151113,2073.9850433577594,7.171607831133015e-27,9,720.8831848228964,722.4574794073262,One Sample t-test,two.sided
722.2654893979037,1762.289640135377,3.105775710627057e-26,9,721.3383557343602,723.1926230614472,One Sample t-test,two.sided
722.6824100194674,3182.2125731670276,1.521621255352534e-28,9,722.1686727524982,723.1961472864366,One Sample t-test,two.sided
723.6915392211511,2396.261626251168,1.9546092490522673e-27,9,723.0083483787276,724.3747300635746,One Sample t-test,two.sided
725.1209011679003,3082.3190210930834,2.027546724402273e-28,9,724.5887247678436,725.6530775679571,One Sample t-test,two.sided
725.5811280440553,2826.0357681046685,4.428635539329409e-28,9,725.0003220385116,726.1619340495988,One Sample t-test,two.sided
727.4168309257363,2222.2704401834794,3.852080977385675e-27,9,726.6763579550916,728.1573038963811,One Sample t-test,two.sided
727.618543465681,2578.300327492051,1.0112694601733434e-27,9,726.980143244289,728.2569436870729,One Sample t-test,two.sided
729.0964654203041,3913.595236563928,2.3642131387468005e-29,9,728.6750291981286,729.5179016424796,One Sample t-test,two.sided
729.9170739368157,3884.0469915988447,2.531101089104977e-29,9,729.4919536587587,730.3421942148726,One Sample t-test,two.sided
731.3623086852766,1979.8897895440648,1.0891748601801582e-26,9,730.5266780891038,732.1979392814494,One Sample t-test,two.sided
731.9372389664038,3710.1290172177105,3.8226854199161993e-29,9,731.4909587804149,732.3835191523926,One Sample t-test,two.sided
733.3197210893757,2662.8526260719514,7.563875889179247e-28,9,732.696748400823,733.9426937779283,One Sample t-test,two.sided
733.2566346235749,3988.9836400550794,1.9911754546680098e-29,9,732.84080395143906,733.6724652957108,One Sample t-test,two.sided
734.7085575609568,2296.192208288763,2.8694168772731504e-27,9,733.9847391366732,735.4323759852404,One Sample t-test,two.sided
736.0875507347436,2472.3737156872935,1.4751668848165192e-27,9,735.4140499145495,736.7610515549374,One Sample t-test,two.sided
737.191250184822,2572.2888053693446,1.0327396841270427e-27,9,736.5429394416906,737.8395609279536,One Sample t-test,two.sided
738.1791131413418,2243.2132261779116,3.540239482815666e-27,9,737.4347001052854,738.923526177398,One Sample t-test,two.sided
739.2056646315921,3628.4284088495374,4.6709217237762057e-29,9,738.7448041155214,739.6665251476626,One Sample t-test,two.sided
740.0617280773012,1789.6395609660478,2.703807044527128e-26,9,739.1262682363379,740.9971879182644,One Sample t-test,two.sided
740.7590957105898,1792.057595311518,2.6711494135914965e-26,9,739.8240177875065,741.6941736336732,One Sample t-test,two.sided
741.8130201692372,3441.421296015316,7.520191578770398e-29,9,741.3254025564282,742.3006377820461,One Sample t-test,two.sided
743.4892360431061,3527.5986998489357,6.019452358822594e-29,9,743.0124557617066,743.9660163245055,One Sample t-test,two.sided
744.2052759360629,2375.3604146715033,2.1149610088752565e-27,9,743.4965374704587,744.914014401667,One Sample t-test,two.sided
745.3254213134364,1923.0154495590118,1.415864024216387e-26,9,744.4486508013605,746.2021918255124,One Sample t-test,two.sided
745.2968999455815,2865.570222236371,3.908133443242265e-28,9,744.7085427985326,745.8852570926304,One Sample t-test,two.sided
747.5318442285244,2657.311256326394,7.707024190069277e-28,9,746.89547371987,748.1682147371787,One Sample t-test,two.sided
747.6619582202316,2335.705778712018,2.460960728572759e-27,9,746.9378392538982,748.3860771865649,One Sample t-test,two.sided
749.2247029006639,2108.631865228813,6.178177027254944e-27,9,748.4209286353878,750.0284771659401,One Sample t-test,two.sided
750.4493433545737,2148.1826526363534,5.2266873197241056e-27,9,749.6590779852378,751.2396087239098,One Sample t-test,two.sided
750.7843602813997,1805.325620757949,2.4995740933664362e-26,9,749.8435924781851,751.7251280846143,One Sample t-test,two.sided
752.4130143787094,2826.4642822290257,4.422596466195379e-28,9,751.8108215611453,753.0152071962733,One Sample t-test,two.sided
753.32331619998,2475.991858160669,1.4558791041987201e-27,9,752.6350523310873,754.0115800688728,One Sample t-test,two.sided
754.3531895521404,2228.9396199605862,3.7495821843371834e-27,9,753.5875943535341,755.1187847507466,One Sample t-test,two.sided
754.9583592758744,2989.5913899791735,2.669085804924694e-28,9,754.3870991144439,755.5296194373047,One Sample t-test,two.sided
756.518686681584,1612.6940048009967,6.900760263954714e-26,9,755.4575032451895,757.5798701179784,One Sample t-test,two.sided
756.9283276992584,2900.5457433780457,3.503898040513212e-28,9,756.3379936760357,757.518661722481,One Sample t-test,two.sided
758.341560750175,1751.7431434333555,3.278172358290996e-26,9,757.3622574773582,759.3208640229917,One Sample t-test,two.sided
758.7754798702719,2675.9141573644374,7.238007067856446e-28,9,758.1340282818417,759.416931458702,One Sample t-test,two.sided
760.058320239876,1845.0251122565762,2.055159814727043e-26,9,759.1264243204909,760.9902161592612,One Sample t-test,two.sided
761.520646209336,2755.736695465322,5.555578028187076e-28,9,760.8955213970577,762.1457710216142,One Sample t-test,two.sided
762.519388872753,2005.9350853007584,9.683112694454009e-27,9,761.6594713659746,763.3793063795314,One Sample t-test,two.sided
763.240835582674,2736.894877742869,5.9094307219024305e-28,9,762.6099853672731,763.8716857980747,One Sample t-test,two.sided
764.1407925082201,2894.5454364419597,3.569813948196532e-28,9,763.5435980246249,764.7379869918153,One Sample t-test,two.sided
765.4078446177095,2440.857507291478,1.655717754211329e-27,9,764.698473901479,766.1172153339401,One Sample t-test,two.sided
766.7976494124187,2479.859361025461,1.4355712980493408e-27,9,766.0981674892511,767.4971313355861,One Sample t-test,two.sided
767.5403557660858,3661.696440509284,4.3025764709915055e-29,9,767.0661774878636,768.014534044308,One Sample t-test,two.sided
768.2872433976095,2676.2570200628797,7.229665822605372e-28,9,767.6378339882331,768.9366528069859,One Sample t-test,two.sided
769.4141301840555,3141.244443775529,1.7098326663734236e-28,9,768.8600390533245,769.9682213147865,One Sample t-test,two.sided
770.4092543739088,1759.9804633035915,3.142642986137236e-26,9,769.4190236018031,771.3994851460144,One Sample t-test,two.sided
771.77052957154,2580.823382203943,1.002406485379751e-27,9,771.0940531247031,772.4470060183769,One Sample t-test,two.sided
771.8401190303777,2027.2671461444575,8.803758085156562e-27,9,770.9788493861079,772.7013886746474,One Sample t-test,two.sided
772.8846611507277,3395.8064416358,8.479750891852985e-29,9,772.3697947700052,773.3995275314502,One Sample t-test,two.sided
773.8748831398254,1782.2672131630243,2.806147124060737e-26,9,772.8926361473009,774.85713013235,One Sample t-test,two.sided
774.8009445118806,1914.4104677629828,1.4741813950344473e-26,9,773.8854033905355,775.7164856332256,One Sample t-test,two.sided
776.19902237266,1570.3530466089737,8.76775961614351e-26,9,775.0808762449411,777.3171685003789,One Sample t-test,two.sided
776.4701042202402,2775.019894704935,5.217636814025016e-28,9,775.837136719246,777.1030717212344,One Sample t-test,two.sided
778.745599287497,3018.2732929327794,2.4493002565992147e-28,9,778.1619394381551,779.3292591368389,One Sample t-test,two.sided
778.5783219169354,2435.8570774404843,1.686560450194056e-27,9,777.8552636784058,779.3013801554649,One Sample t-test,two.sided
780.1380750747171,4613.125282334625,5.3816176208210515e-30,9,779.7555155675519,780.5206345818824,One Sample t-test,two.sided
781.0080950779534,3175.048914686158,1.5527997823673288e-28,9,780.4516428455761,781.5645473103306,One Sample t-test,two.sided
781.930621279726,3974.9142845265083,2.0555114863376744e-29,9,781.4856179842776,782.3756245751744,One Sample t-test,two.sided
783.1197593887913,2692.589726554203,6.844424952870831e-28,9,782.4618277493888,783.7776910281939,One Sample t-test,two.sided
784.1889070770461,4242.482395781571,1.1436404373808256e-29,9,783.7707654355169,784.6070487185754,One Sample t-test,two.sided
784.3979408442722,2646.919644009456,7.983654524541076e-28,9,783.7275648378146,785.0683168507297,One Sample t-test,two.sided
785.9262569906307,3979.513980544131,2.034227441789981e-29,9,785.4794967278511,786.3730172534101,One Sample t-test,two.sided
786.9833481740029,1839.484579714232,2.1115469486255896e-26,9,786.0155335819657,787.95116276604,One Sample t-test,two.sided
788.5477641644435,2651.4025569067085,7.8629863166193805e-28,9,787.8749810111398,789.2205473177471,One Sample t-test,two.sided
788.5605343772726,4004.165390290532,1.9242512011678824e-29,9,788.115036330297,789.0060324242481,One Sample t-test,two.sided
790.1016756239395,1766.7745195344412,3.035537230080333e-26,9,789.0900387992684,791.1133124486106,One Sample t-test,two.sided
790.6343800731468,2302.150343780156,2.8032683567833158e-27,9,789.8574806708687,791.4112794754247,One Sample t-test,two.sided
791.5315825699698,1917.9723203658457,1.4497244624839482e-26,9,790.5980087013177,792.465156438622,One Sample t-test,two.sided
793.2680691751605,3211.0031459124484,1.4031454779281098e-28,9,792.7092104748854,793.8269278754356,One Sample t-test,two.sided
794.049517680686,2900.857298764046,3.5005125946165903e-28,9,793.4302990776877,794.6687362836842,One Sample t-test,two.sided
794.5053070735958,1766.2079178261326,3.0443126990219215e-26,9,793.4877055482385,795.5229085989529,One Sample t-test,two.sided
795.9089550029237,2711.2809965394745,6.431286920177921e-28,9,795.2448884064354,796.5730215994118,One Sample t-test,two.sided
796.7607504682351,3301.333190543346,1.0931132048497265e-28,9,796.2147898109251,797.3067111255451,One Sample t-test,two.sided
798.5351417252721,3856.9531075618775,2.695693598510467e-29,9,798.0667896504028,799.0034938001413,One Sample t-test,two.sided
798.7696400041194,2490.568991785836,1.3809598847734691e-27,9,798.0441260880141,799.4951539202249,One Sample t-test,two.sided
799.8440050369717,2364.9412803401447,2.2003142643956764e-27,9,799.0789235272712,800.6090865466722,One Sample t-test,two.sided
801.2463711438529,3763.3619317741286,3.362682121266585e-29,9,800.7647418850921,801.7280004026138,One Sample t-test,two.sided
802.2627857753537,2893.1198948803863,3.58567592195648e-28,9,801.6354890945283,802.890082456179,One Sample t-test,two.sided
803.2609292012074,3218.6641620561804,1.3733723769240154e-28,9,802.6963774576582,803.8254809447568,One Sample t-test,two.sided
804.7648194011964,3947.4010368773534,2.1881069592189112e-29,9,804.3036287383859,805.2260100640069,One Sample t-test,two.sided
804.9315737500244,5246.057868189257,1.6918916936315332e-30,9,804.5844785080595,805.2786689919893,One Sample t-test,two.sided
806.1970284143493,1976.466386988059,1.1062718010078224e-26,9,805.274298640415,807.1197581882836,One Sample t-test,two.sided
806.9303299054128,2719.8996616418667,6.2501828493371905e-28,9,806.2592010209845,807.6014587898412,One Sample t-test,two.sided
807.3900939247444,2632.261378439142,8.392810520725125e-28,9,806.6962254133934,808.0839624360955,One Sample t-test,two.sided
808.5275024786669,3007.1591969948036,2.5319859029603083e-28,9,807.9192818421008,809.1357231152328,One Sample t-test,two.sided
809.4745753392906,2810.109982631085,4.659710620448691e-28,9,808.82294294055,810.1262077380312,One Sample t-test,two.sided
810.9928884585007,2278.916860063746,3.0712234805365877e-27,9,810.187859804865,811.7979171121365,One Sample t-test,two.sided
811.862663164768,3237.5756208364146,1.3028367954761253e-28,9,811.2953989047869,812.4299274247492,One Sample t-test,two.sided
812.7575393666045,3000.878524769391,2.580080850397301e-28,9,812.1448570223774,813.3702217108316,One Sample t-test,two.sided
813.8050781114962,2795.6686016475624,4.880873876209726e-28,9,813.146575531653,814.4635806913393,One Sample t-test,two.sided
814.8468364352964,3184.299833305904,1.5126681662520564e-28,9,814.2679614222259,815.425711448367,One Sample t-test,two.sided
816.1642469908966,2236.032624341778,3.643882896274183e-27,9,815.3385471432059,816.9899468385872,One Sample t-test,two.sided
817.462383745155,2246.3778138059656,3.49560580494733e-27,9,816.6391792176966,818.2855882726134,One Sample t-test,two.sided
817.7125120694125,3142.529477164554,1.7035503392340572e-28,9,817.1238798132222,818.3011443256026,One Sample t-test,two.sided
818.8654921248547,2164.8584887958004,4.875305144397008e-27,9,818.0098230601257,819.7211611895837,One Sample t-test,two.sided
819.9908573590774,3340.7751988726554,9.822999513357922e-29,9,819.4356125188888,820.5461021992659,One Sample t-test,two.sided
820.9199135445178,2017.3085948975684,9.202712452199952e-27,9,819.9993553972886,821.8404716917471,One Sample t-test,two.sided
822.1671841878308,3687.5615022585694,4.038463893393606e-29,9,821.6628206989537,822.671547676708,One Sample t-test,two.sided
822.7563470008478,2887.257575242606,3.651734108187151e-28,9,822.1117200096278,823.4009739920677,One Sample t-test,two.sided
824.3697826001413,4254.83689846235,1.1140987744773879e-29,9,823.9314922371954,824.8080729630873,One Sample t-test,two.sided
824.7321758759035,4551.271343471208,6.076807820771882e-30,9,824.3222522176001,825.142099534207,One Sample t-test,two.sided
825.6515243857466,3043.775900856697,2.2706753101784145e-28,9,825.0378939573899,826.2651548141033,One Sample t-test,two.sided
827.1419604625106,2114.7593690552158,6.018920909852682e-27,9,826.257167072827,828.026753852194,One Sample t-test,two.sided
828.1643637344721,3165.158428553594,1.5970192753242561e-28,9,827.5724698404744,828.7562576284698,One Sample t-test,two.sided
829.4698530409092,3613.790084263087,4.843990800767113e-29,9,828.9506222262715,829.989083855547,One Sample t-test,two.sided
830.2969562028775,1621.8019930830221,6.55970462117716e-26,9,829.1388233267713,831.4550890789836,One Sample t-test,two.sided
830.98578302574,3241.645811266254,1.2881880281550553e-28,9,830.4058860997027,831.5656799517775,One Sample t-test,two.sided
832.0724578461239,3357.1238825591768,9.400763000918053e-29,9,831.5117759242376,832.6331397680102,One Sample t-test,two.sided
832.4622116095827,1943.1283383032535,1.2892977561547703e-26,9,831.4930731756303,833.431350043535,One Sample t-test,two.sided
833.3799419655168,2345.4403257346385,2.370546257484935e-27,9,832.576154129022,834.1837298020114,One Sample t-test,two.sided
835.3340428759553,2878.5427930108276,3.752448065077999e-28,9,834.6775798582752,835.9905058936354,One Sample t-test,two.sided
836.3327142103215,2652.4966147202326,7.833845713566388e-28,9,835.6194556035304,837.0459728171126,One Sample t-test,two.sided
836.7360626418879,2870.0715846446387,3.8533133729062076e-28,9,836.0765569739443,837.3955683098314,One Sample t-test,two.sided
837.505088503988,3048.64763677726,2.23822647227807e-28,9,836.883643076191,838.126533931785,One Sample t-test,two.sided
838.9685492253541,2214.1007342587554,3.981907672764938e-27,9,838.111371101691,839.8257273490169,One Sample t-test,two.sided
839.9893316590727,2820.981962323383,4.500554641592113e-28,9,839.3157407220639,840.6629225960817,One Sample t-test,two.sided
840.9124377877731,2903.83181301298,3.468373068075919e-28,9,840.2573460962009,841.5675294793452,One Sample t-test,two.sided
842.4017509015409,3617.3450719260504,4.801314473670746e-29,9,841.8749432244008,842.9285585786811,One Sample t-test,two.sided
842.443362335772,2246.9478611909967,3.4876324419072456e-27,9,841.5952165824702,843.2915080890739,One Sample t-test,two.sided
844.1033386088718,3107.2021578230306,1.88600824361674e-28,9,843.4888004112948,844.7178768064489,One Sample t-test,two.sided
845.0488539378373,3017.9053814144095,2.4519889030625836e-28,9,844.4154234367942,845.6822844388804,One Sample t-test,two.sided
845.4792033852822,3379.0291863901293,8.866290236554745e-29,9,844.9131807999673,846.045225970597,One Sample t-test,two.sided
847.2364133346633,2452.7914817932033,1.5846104297217706e-27,9,846.4550252977124,848.0178013716144,One Sample t-test,two.sided
848.0592656771643,2598.7113801468176,9.419894289728064e-28,9,847.3210369700499,848.7974943842786,One Sample t-test,two.sided
848.6472094437092,4099.520013203948,1.5569432453103231e-29,9,848.1789172150219,849.1155016723965,One Sample t-test,two.sided
850.2377535198982,2900.3634184553403,3.505880920240148e-28,9,849.5746050978873,850.9009019419091,One Sample t-test,two.sided
850.4850848533131,2524.084936456112,1.2244262635939832e-27,9,849.7228557782269,851.2473139283994,One Sample t-test,two.sided
851.9596982006478,2972.5894442034387,2.8096656397657047e-28,9,851.3113521138856,852.6080442874102,One Sample t-test,two.sided
852.769741676213,2817.785477366271,4.54671234894213e-28,9,852.0851263302806,853.4543570221455,One Sample t-test,two.sided
853.7446051526417,2227.6973739434093,3.768442327428912e-27,9,852.8776541491814,854.6115561561022,One Sample t-test,two.sided
855.8267197763386,3101.0140882094474,1.9201515842371766e-28,9,855.2024031853184,856.4510363673586,One Sample t-test,two.sided
856.3053758158436,3009.4336756296716,2.514815207388402e-28,9,855.6617007765393,856.9490508551478,One Sample t-test,two.sided
857.1114552754366,2322.5867450139644,2.5889304193056108e-27,9,856.2766443380065,857.9462662128666,One Sample t-test,two.sided
857.6219577471729,6700.004337765535,1.8715210672687023e-31,9,857.3323944040935,857.9115210902524,One Sample t-test,two.sided
858.7610583406273,2597.312096874504,9.465666888987752e-28,9,858.0131110756085,859.5090056056462,One Sample t-test,two.sided
860.1984798549788,2690.302486294392,6.896974259259917e-28,9,859.475176745925,860.9217829640328,One Sample t-test,two.sided
861.6675543412549,2421.8646965053586,1.7763118632514992e-27,9,860.8627086234836,862.4724000590263,One Sample t-test,two.sided
862.2737433943756,3799.955230977174,3.082218364484414e-29,9,861.7604218928454,862.7870648959057,One Sample t-test,two.sided
863.0501749300669,2841.550235030965,4.215710766357887e-28,9,862.363100983246,863.7372488768876,One Sample t-test,two.sided
864.3291977191274,2543.862867238134,1.1413664347191471e-27,9,863.5605837695244,865.0978116687302,One Sample t-test,two.sided
864.9743881008138,5475.628299868626,1.1507067571563673e-30,9,864.6170395189669,865.3317366826607,One Sample t-test,two.sided
865.9401689307091,2175.163518761701,4.671326840097188e-27,9,865.0395962892479,866.8407415721704,One Sample t-test,two.sided
867.0475543714509,2340.984876756038,2.4114621011455665e-27,9,866.209702809451,867.8854059334508,One Sample t-test,two.sided
867.470151050354,3370.354646976221,9.073795868662049e-29,9,866.8879114876798,868.0523906130283,One Sample t-test,two.sided
868.6676728211334,2144.0154522248495,5.3188305348465226e-27,9,867.7511389425532,869.5842066997137,One Sample t-test,two.sided
870.2624800537088,2683.6225851773597,7.05302896117261e-28,9,869.5288931053644,870.9960670020531,One Sample t-test,two.sided
871.2228412901525,2946.6195867190886,3.040551385794829e-28,9,870.55399248466,871.891690095645,One Sample t-test,two.sided
872.2682647116055,2340.7617773430543,2.4135314279758226e-27,9,871.425287898673,873.1112415245381,One Sample t-test,two.sided
873.210222754482,2513.272010670102,1.2726613281996137e-27,9,872.4242597740936,873.9961857348702,One Sample t-test,two.sided
873.8902040246212,3810.921287987566,3.0033083328040145e-29,9,873.3714641097442,874.4089439394982,One Sample t-test,two.sided
875.0614533640033,3348.276019954861,9.626715398300382e-29,9,874.470245672995,875.6526610550117,One Sample t-test,two.sided
876.093228139732,2675.6816529767284,7.243669573988321e-28,9,875.3525344293608,876.8339218501031,One Sample t-test,two.sided
876.7811643741026,3198.779151743157,1.4521482549817552e-28,9,876.1611100667851,877.4012186814199,One Sample t-test,two.sided
877.7924102906849,3063.086646155959,2.14504095961638e-28,9,877.1441412020905,878.4406793792792,One Sample t-test,two.sided
878.3539561880652,3444.2629986401676,7.464534479661232e-29,9,877.7770621778669,878.9308501982636,One Sample t-test,two.sided
879.998141486825,2061.5546741398143,7.57030460913684e-27,9,879.0325138835482,880.9637690901017,One Sample t-test,two.sided
880.9083299118612,3091.4000357088803,1.9745688873650149e-28,9,880.2637180643939,881.5529417593285,One Sample t-test,two.sided
882.1308006756911,3138.883773387807,1.721440807711394e-28,9,881.4950592295784,882.766542121804,One Sample t-test,two.sided
883.0432146012276,2319.104106940861,2.6241318548525956e-27,9,882.1818550240564,883.9045741783988,One Sample t-test,two.sided
884.170571188543,2960.673636049222,2.91309185654499e-28,9,883.4950043964468,884.8461379806394,One Sample t-test,two.sided
884.8281581509272,4220.986712230385,1.1971375931318648e-29,9,884.3539514091701,885.3023648926842,One Sample t-test,two.sided
885.7565795340523,3806.809029233853,3.0326333832021516e-29,9,885.2302277849886,886.282931283116,One Sample t-test,two.sided
887.305367791866,2561.227652762244,1.0735808464279957e-27,9,886.5216716642785,888.0890639194535,One Sample t-test,two.sided
888.3302289053748,3003.559710724217,2.5594262957979665e-28,9,887.6611752544441,888.9992825563055,One Sample t-test,two.sided
889.6688091355877,2756.8462222467238,5.535487216304118e-28,9,888.9387826825838,890.3988355885917,One Sample t-test,two.sided
890.2453350459066,3932.9711646915016,2.2614288939327562e-29,9,889.7332858146788,890.7573842771345,One Sample t-test,two.sided
890.7389324748236,4143.961973556576,1.4129540757396573e-29,9,890.25268490085,891.2251800487973,One Sample t-test,two.sided
892.2642751668286,2251.182999210638,3.429023591671964e-27,9,891.3676612434446,893.1608890902125,One Sample t-test,two.sided
893.346348301586,2256.7553263764503,3.3535702347401174e-27,9,892.4508636129933,894.2418329901788,One Sample t-test,two.sided
893.6709823692037,2825.1353096667267,4.441355629060454e-28,9,892.9553974529578,894.3865672854497,One Sample t-test,two.sided
894.5970042489103,2795.355727218091,4.885792765768052e-28,9,893.8730466497844,895.3209618480362,One Sample t-test,two.sided
896.2375975845898,3029.1290577546797,2.3714233667154e-28,9,895.5682862867583,896.9069088824214,One Sample t-test,two.sided
897.3780286454692,3108.4756248114077,1.879065767862024e-28,9,896.7249721701232,898.0310851208151,One Sample t-test,two.sided
898.3416545725398,1964.3367461290684,1.1692926483547541e-26,9,897.3071119909097,899.3761971541701,One Sample t-test,two.sided
898.9892853105155,2333.456525233201,2.4823926078298077e-27,9,898.1177648733216,899.8608057477093,One Sample t-test,two.sided
900.3371279927652,3593.9840341253557,5.089607621807157e-29,9,899.7704298483985,900.9038261371318,One Sample t-test,two.sided
900.7341877648809,2837.134467149444,4.275132369409793e-28,9,900.01599752109,901.4523780086718,One Sample t-test,two.sided
902.1238755051456,1991.8140676352823,1.031876311920423e-26,9,901.0993089957184,903.148442014573,One Sample t-test,two.sided
903.1909795039435,3199.1092041042725,1.4508004480684956e-28,9,902.5523142339244,903.8296447739625,One Sample t-test,two.sided
904.0488858763421,3240.416538180793,1.2925928470325023e-28,9,903.4177631059797,904.6800086467046,One Sample t-test,two.sided
905.0179515881902,3891.9320804506638,2.4853210718229148e-29,9,904.491916498336,905.5439866780443,One Sample t-test,two.sided
905.4178923475575,3585.6178766716844,5.19748862621366e-29,9,904.8466665111889,905.989118183926,One Sample t-test,two.sided
906.790779566451,2560.7905605143214,1.0752311821318122e-27,9,905.9897366038653,907.5918225290366,One Sample t-test,two.sided
908.1073842858324,2793.639361877263,4.912874969550138e-28,9,907.3720418318329,908.8427267398317,One Sample t-test,two.sided
909.1332612328542,2819.849357115408,4.516849799970371e-28,9,908.4039306699834,909.8625917957252,One Sample t-test,two.sided
910.1619663937897,2631.408376407216,8.417327920832666e-28,9,909.3795225017492,910.9444102858304,One Sample t-test,two.sided
910.7388674046468,3043.110072730833,2.2751506061042894e-28,9,910.0618513246831,911.4158834846105,One Sample t-test,two.sided
912.0827417552965,3266.5642110477243,1.2023988071101596e-28,9,911.4511072996357,912.7143762109574,One Sample t-test,two.sided
912.907788157968,3986.6436868924434,2.0017186290830036e-29,9,912.389773242628,913.4258030733079,One Sample t-test,two.sided
913.9595242213521,3049.9057518024492,2.2299305708670936e-28,9,913.2816278361923,914.637420606512,One Sample t-test,two.sided
915.0494372604073,3807.28866675854,3.029196690628861e-29,9,914.5057470335836,915.593127487231,One Sample t-test,two.sided
915.9077923322519,2262.2488192967317,3.2809859824769714e-27,9,914.991921648526,916.8236630159777,One Sample t-test,two.sided
916.6999727210366,2420.287841715873,1.7867546844928827e-27,9,915.8431657852311,917.5567796568421,One Sample t-test,two.sided
917.7318089971285,3357.712761997067,9.385934969523516e-29,9,917.1135150177423,918.3501029765146,One Sample t-test,two.sided
919.2737623158016,4502.108491976471,6.700796587690852e-30,9,918.8118583590887,919.7356662725145,One Sample t-test,two.sided
919.655872847341,3906.4331036640915,2.4035118043054205e-29,9,919.12331384406,920.188431850622,One Sample t-test,two.sided
921.0938226465701,3097.3439629846625,1.9407260391532767e-28,9,920.421098204787,921.7665470883533,One Sample t-test,two.sided
921.5524959229977,2261.490421578803,3.290901858464561e-27,9,920.6306717314578,922.4743201145374,One Sample t-test,two.sided
922.8411413383834,3424.2404603895293,7.866674429756027e-29,9,922.23148447516,923.4507982016067,One Sample t-test,two.sided
924.3544462230476,5368.138671963659,1.3754877939133105e-30,9,923.9649192083286,924.7439732377666,One Sample t-test,two.sided
925.3178880142085,2619.5694125788928,8.76595636391393e-28,9,924.518819862708,926.1169561657091,One Sample t-test,two.sided
925.6221049288132,3206.1550403576925,1.4223569463085316e-28,9,924.969016525928,926.2751933316982,One Sample t-test,two.sided
926.8685827970602,2725.381860628158,6.137937036732536e-28,9,926.099251191153,927.6379144029672,One Sample t-test,two.sided
928.0409754441092,2701.7274867844935,6.6388792507990565e-28,9,927.2639264818284,928.8180244063899,One Sample t-test,two.sided
928.7903694281868,1947.5953239034882,1.2629265909959117e-26,9,927.7115673992678,929.8691714571056,One Sample t-test,two.sided
930.2076211332992,2441.2194667569056,1.6535096286031186e-27,9,929.3456438052912,931.0695984613071,One Sample t-test,two.sided
930.9848504605825,2679.4360685275346,7.152831775265481e-28,9,930.19885146898,931.7708494521851,One Sample t-test,two.sided
931.811267280764,3183.0917525222885,1.5178429480295324e-28,9,931.1490483764597,932.4734861850683,One Sample t-test,two.sided
933.1906492663448,3338.594327524747,9.880900735735935e-29,9,932.5583400654066,933.8229584672831,One Sample t-test,two.sided
934.3016762202396,2887.539074134458,3.6485313754166165e-28,9,933.5697251799894,935.03362726049,One Sample t-test,two.sided
935.350040369942,3033.8887700848036,2.338149112471541e-28,9,934.6526157265569,936.0474650133272,One Sample t-test,two.sided
935.7003609072622,2111.7297396220274,6.097084586951609e-27,9,934.6980066599624,936.7027151545619,One Sample t-test,two.sided
937.058291199238,4820.014889684946,3.626057816537026e-30,9,936.6185056023238,937.4980767961522,One Sample t-test,two.sided
937.7499721274885,4443.595399665563,7.538057486860215e-30,9,937.2725799201507,938.227364334826,One Sample t-test,two.sided
939.0577451614799,3078.857514075711,2.0481550373268446e-28,9,938.3677826689687,939.747707653991,One Sample t-test,two.sided
940.2047153957257,2301.4665354107337,2.810773387241547e-27,9,939.2805695093073,941.1288612821439,One Sample t-test,two.sided
941.1541444603013,2936.2397545240483,3.1386677649233217e-28,9,940.429054288115,941.8792346324876,One Sample t-test,two.sided
941.7306817687512,3825.7962079000804,2.899834735001487e-29,9,941.1738453113385,942.2875182261639,One Sample t-test,two.sided
942.3150791052981,2277.192988592457,3.092211607817758e-27,9,941.3789859342363,943.2511722763596,One Sample t-test,two.sided
944.2424305027769,2731.368928442391,6.017906089050131e-28,9,943.4603959869204,945.0244650186334,One Sample t-test,two.sided
944.7657677371523,4560.237679107161,5.97011579475207e-30,9,944.2971060578622,945.2344294164426,One Sample t-test,two.sided
945.066826550104,3287.822300107331,1.1342122170124077e-28,9,944.4165816475941,945.7170714526139,One Sample t-test,two.sided
946.7841658728223,2265.900905117385,3.233698319204166e-27,9,945.8389459924575,947.7293857531869,One Sample t-test,two.sided
947.7534238327192,3029.9460693702404,2.36567458034941e-28,9,947.0458313055904,948.4610163598481,One Sample t-test,two.sided
949.4437009811315,2989.1559854246666,2.6725868853555767e-28,9,948.7251734505105,950.1622285117526,One Sample t-test,two.sided
949.5408168058784,4631.205187650106,5.195458480111874e-30,9,949.0770043697908,950.0046292419663,One Sample t-test,two.sided
951.0020723629594,3147.783625481591,1.678129108449893e-28,9,950.318633980341,951.6855107455779,One Sample t-test,two.sided
